id,url,name,about,is_superhost,thumbnail_url,picture_url,verifications,location,neighbourhood,since,response_time,response_rate,acceptance_rate,listings_count,total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
30883612,https://www.airbnb.com/users/show/30883612,Mary,I'm a nurse who loves to travel! I have a small family. We are clean and respectful of other people's property.,True,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Portland, OR",Richmond,2015-04-09,within an hour,100.0,98.0,3,4,2,2,0,0
440509865,https://www.airbnb.com/users/show/440509865,John,no about,False,https://a0.muscache.com/im/pictures/user/7d36a82f-52ad-4a23-8fa2-be3d74e6173f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7d36a82f-52ad-4a23-8fa2-be3d74e6173f.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2022-01-14,within an hour,100.0,95.0,1,1,1,1,0,0
521669673,https://www.airbnb.com/users/show/521669673,Kody,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Arbor Hill,2023-06-23,within an hour,100.0,100.0,5,5,4,4,0,0
522436003,https://www.airbnb.com/users/show/522436003,Adriana,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,['phone'],"Albany, NY",Pine Hills,2023-06-27,within an hour,80.0,50.0,3,5,3,0,3,0
349460842,https://www.airbnb.com/users/show/349460842,Scott,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,True,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2020-06-10,within an hour,100.0,98.0,10,10,10,4,6,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
522436003,https://www.airbnb.com/users/show/522436003,Adriana,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,['phone'],"Albany, NY",Pine Hills,2023-06-27,within an hour,80.0,50.0,3,5,3,0,3,0
574235481,https://www.airbnb.com/users/show/574235481,Lavern,no about,False,https://a0.muscache.com/im/pictures/user/User-574235481/original/f2ad66e3-f922-47a4-855e-f81e6c3d53ef.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-574235481/original/f2ad66e3-f922-47a4-855e-f81e6c3d53ef.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Delaware Avenue,2024-04-25,within a few hours,80.0,50.0,1,1,1,1,0,0
129023424,https://www.airbnb.com/users/show/129023424,Riccardo,"I enjoy real estate and keeping the Albany charm going. One of my favorite things is to sit at the counter of the unit, take in the Sun from the bay window seeing the neighbors enjoying the great area.",False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Melrose,2017-05-05,within an hour,100.0,71.0,1,1,1,1,0,0
233515764,https://www.airbnb.com/users/show/233515764,Etem,Hi. This is Etem. I am also host and trying to enjoy my life.,False,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Colonie, NY",Downtown,2018-12-31,within an hour,100.0,100.0,4,4,4,4,0,0
575030103,https://www.airbnb.com/users/show/575030103,Rehan,no about,False,https://a0.muscache.com/im/pictures/user/f03487f4-d810-4572-a25b-5254cfa2582a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f03487f4-d810-4572-a25b-5254cfa2582a.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Central Avenue,2024-04-30,within an hour,100.0,93.0,2,2,2,1,1,0
233515764,https://www.airbnb.com/users/show/233515764,Etem,Hi. This is Etem. I am also host and trying to enjoy my life.,False,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Colonie, NY",Downtown,2018-12-31,within an hour,100.0,100.0,4,4,4,4,0,0
576083630,https://www.airbnb.com/users/show/576083630,Joseph,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Central Avenue,2024-05-06,within an hour,100.0,100.0,1,1,1,1,0,0
349460842,https://www.airbnb.com/users/show/349460842,Scott,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,True,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2020-06-10,within an hour,100.0,98.0,10,10,10,4,6,0
502037254,https://www.airbnb.com/users/show/502037254,Andrew,no about,False,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Capitol Hill,2023-02-20,within an hour,100.0,83.0,4,4,3,3,0,0
32379616,https://www.airbnb.com/users/show/32379616,Fabiola,I'm a social worker who loves to travel and meet people.,False,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_x_medium,"['email', 'phone']",United States,West Hill,2015-05-01,within a day,64.0,14.0,3,6,3,1,2,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
580892646,https://www.airbnb.com/users/show/580892646,Crystal,no about,False,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Mansion Area,2024-06-01,within an hour,100.0,94.0,4,4,3,2,1,0
580892646,https://www.airbnb.com/users/show/580892646,Crystal,no about,False,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Mansion Area,2024-06-01,within an hour,100.0,94.0,4,4,3,2,1,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
580892646,https://www.airbnb.com/users/show/580892646,Crystal,no about,False,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-580892646/original/1747e229-ab63-43c8-bc7e-a89f4a934df0.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Mansion Area,2024-06-01,within an hour,100.0,94.0,4,4,3,2,1,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
441054845,https://www.airbnb.com/users/show/441054845,Thaddeus,no about,True,https://a0.muscache.com/im/pictures/user/User/original/f7d4596d-eeed-4739-a18d-119e0de83fa7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/f7d4596d-eeed-4739-a18d-119e0de83fa7.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Manning Boulevard,2022-01-18,within an hour,100.0,98.0,3,3,2,2,0,0
20536619,https://www.airbnb.com/users/show/20536619,Emily,I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,True,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2014-08-25,within a few hours,100.0,74.0,5,5,5,1,4,0
42708277,https://www.airbnb.com/users/show/42708277,Rodney,"I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",False,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Southeast Raleigh,2015-08-27,within an hour,100.0,98.0,8,9,6,6,0,0
42708277,https://www.airbnb.com/users/show/42708277,Rodney,"I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",False,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Southeast Raleigh,2015-08-27,within an hour,100.0,98.0,8,9,6,6,0,0
42708277,https://www.airbnb.com/users/show/42708277,Rodney,"I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",False,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Southeast Raleigh,2015-08-27,within an hour,100.0,98.0,8,9,6,6,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
29483818,https://www.airbnb.com/users/show/29483818,Ben,"I enjoy building organizations, climbing, running, biking, and anything else outdoors.",False,https://a0.muscache.com/im/users/29483818/profile_pic/1426568955/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29483818/profile_pic/1426568955/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2015-03-17,within an hour,100.0,97.0,1,1,1,1,0,0
349460842,https://www.airbnb.com/users/show/349460842,Scott,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,True,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2020-06-10,within an hour,100.0,98.0,10,10,10,4,6,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
478739541,https://www.airbnb.com/users/show/478739541,Shanawaz,"Easygoing, non judgmental, love having meaningful conversations.",False,https://a0.muscache.com/im/pictures/user/User-478739541/original/ffcbbbec-3b8c-4a84-9f43-382cb0bb1ea7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478739541/original/ffcbbbec-3b8c-4a84-9f43-382cb0bb1ea7.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Buckingham Lake,2022-09-08,within an hour,90.0,23.0,1,2,1,0,1,0
32379616,https://www.airbnb.com/users/show/32379616,Fabiola,I'm a social worker who loves to travel and meet people.,False,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_x_medium,"['email', 'phone']",United States,West Hill,2015-05-01,within a day,64.0,14.0,3,6,3,1,2,0
